episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/__all__/num_agent_steps_trained,info/learner/__all__/num_env_steps_trained,info/learner/__all__/total_loss,info/learner/drone1/total_loss,info/learner/drone1/policy_loss,info/learner/drone1/vf_loss,info/learner/drone1/vf_loss_unclipped,info/learner/drone1/vf_explained_var,info/learner/drone1/entropy,info/learner/drone1/mean_kl_loss,info/learner/drone1/default_optimizer_lr,info/learner/drone1/curr_lr,info/learner/drone1/curr_entropy_coeff,info/learner/drone1/curr_kl_coeff,info/learner/drone2/total_loss,info/learner/drone2/policy_loss,info/learner/drone2/vf_loss,info/learner/drone2/vf_loss_unclipped,info/learner/drone2/vf_explained_var,info/learner/drone2/entropy,info/learner/drone2/mean_kl_loss,info/learner/drone2/default_optimizer_lr,info/learner/drone2/curr_lr,info/learner/drone2/curr_entropy_coeff,info/learner/drone2/curr_kl_coeff,info/learner/drone3/total_loss,info/learner/drone3/policy_loss,info/learner/drone3/vf_loss,info/learner/drone3/vf_loss_unclipped,info/learner/drone3/vf_explained_var,info/learner/drone3/entropy,info/learner/drone3/mean_kl_loss,info/learner/drone3/default_optimizer_lr,info/learner/drone3/curr_lr,info/learner/drone3/curr_entropy_coeff,info/learner/drone3/curr_kl_coeff
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,281088,0,93696,0,512,0,27.927400689829607,0.0,93696,0,281088,False,3,183,3628a_00000,2023-11-21_12-12-26,1700548946,18.338040590286255,4665.988167047501,482471,beast,10.10.3.187,4665.988167047501,183,93696,0,281088,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",25258.206,2961.645,115.881,93696,0,281088,0,3.4884615384615385,10.780769230769234,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.098476548492909,5.098476548492909,-0.05750862956047058,5.000010742764517,239481403.335167,0.06620549485087394,1.2433994248509408,0.010297327672603274,2e-05,2e-05,0.1,1.4722038065745402e-26,2.3218172580003738,-0.05512906350195408,10.0,251775674.640625,0.002164095640182495,1.2305368348956107,0.009520819018592874,2e-05,2e-05,0.1,4.8844191221818e-21,1.708505204319954,-0.05272051319479942,7.500000488693516,249307244.55234423,0.14054427519440651,1.1377439379692078,0.010301851843513532,2e-05,2e-05,0.1,4.116580317526356e-20
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,282624,0,94208,0,512,0,12.99612532778021,0.0,94208,0,282624,False,3,184,3628a_00000,2023-11-21_12-13-06,1700548986,39.40471839904785,4705.3928854465485,482471,beast,10.10.3.187,4705.3928854465485,184,94208,0,282624,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",26482.545,2881.973,121.959,94208,0,282624,0,2.7375000000000003,10.791071428571428,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.111609075963497,5.111609075963497,-0.04982229620218277,5.000013237964396,239481374.949232,0.16828933879733085,1.2427449017763137,0.008780609083987655,2e-05,2e-05,0.1,1.4722038065745402e-26,2.326186899840832,-0.050823433324694633,10.0,251775645.21875,0.0014294832944869995,1.2298965573310852,0.013721909817934374,2e-05,2e-05,0.1,4.8844191221818e-21,1.7095156475901603,-0.045157714560627935,7.500002013195152,249307204.55390826,0.1575823962688446,1.2032715827226639,0.0075992478992617405,2e-05,2e-05,0.1,4.116580317526356e-20
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,284160,0,94720,0,512,0,14.527683538790168,0.0,94720,0,284160,False,3,185,3628a_00000,2023-11-21_12-13-41,1700549021,35.2470018863678,4740.639887332916,482471,beast,10.10.3.187,4740.639887332916,185,94720,0,284160,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",25638.623,2707.361,124.049,94720,0,284160,0,2.7039999999999997,10.787999999999997,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.095415663719177,5.095415663719177,-0.06688641086220741,5.000004623348881,239481358.15391088,0.14561084732413293,1.257430523633957,0.01992365620767487,2e-05,2e-05,0.1,1.4722038065745402e-26,2.3251733005046846,-0.053684964403510095,10.0,251775664.984375,-0.004226036369800568,1.2114173620939255,0.019234810306824102,2e-05,2e-05,0.1,4.8844191221818e-21,1.712870679795742,-0.0423405833542347,7.500001346117221,249307213.2929701,0.18549815118312835,1.1978906244039536,0.004731707729520451,2e-05,2e-05,0.1,2.058290158763178e-20
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,285696,0,95232,0,512,0,24.03552723088718,0.0,95232,0,285696,False,3,186,3628a_00000,2023-11-21_12-14-02,1700549042,21.30681538581848,4761.946702718735,482471,beast,10.10.3.187,4761.946702718735,186,95232,0,285696,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",26000.422,2569.091,135.979,95232,0,285696,0,3.067741935483871,10.7741935483871,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.095180677622556,5.095180677622556,-0.05989084541797638,5.000009618843885,239481384.63204083,0.02548423483967781,1.2273604333400727,0.019266199042459676,2e-05,2e-05,0.1,1.4722038065745402e-26,2.325865787267685,-0.052964615449309346,10.0,251775644.1953125,-0.03167407959699631,1.211695948243141,0.01086097769966159,2e-05,2e-05,0.1,4.8844191221818e-21,1.7019394151866436,-0.05335033759474754,7.5000005640853376,249307211.36406308,0.04885424077510834,1.1971038371324538,0.010978179144666455,2e-05,2e-05,0.1,2.058290158763178e-20
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,287232,0,95744,0,512,0,14.25344009479091,0.0,95744,0,287232,False,3,187,3628a_00000,2023-11-21_12-14-38,1700549078,35.92764210700989,4797.874344825745,482471,beast,10.10.3.187,4797.874344825745,187,95744,0,287232,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",27862.253,2563.931,144.523,95744,0,287232,0,3.1647058823529406,10.79019607843137,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.109459572285414,5.109459572285414,-0.05134882628917694,5.000015325359269,239481371.88673407,-0.001973388344049454,1.2264309033751488,0.012935910920947435,2e-05,2e-05,0.1,1.4722038065745402e-26,2.3358616501092913,-0.04471903294324875,10.0,251775712.015625,0.004303991794586182,1.1941932290792465,0.011335467532498455,2e-05,2e-05,0.1,4.8844191221818e-21,1.6975859723985196,-0.05681917704641819,7.500000638350606,249307228.48984438,0.141019544005394,1.2059499397873878,0.015751247132038772,2e-05,2e-05,0.1,2.058290158763178e-20
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,288768,0,96256,0,512,0,24.16627813334893,0.0,96256,0,288768,False,3,188,3628a_00000,2023-11-21_12-15-00,1700549100,21.19058871269226,4819.064933538437,482471,beast,10.10.3.187,4819.064933538437,188,96256,0,288768,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",25614.492,2549.096,142.586,96256,0,288768,0,3.067741935483871,10.803225806451616,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.066838463395834,5.066838463395834,-0.07055738419294358,5.000008385170854,239481379.09297714,-0.13165293708443643,1.2255140006542207,0.015981758236353016,2e-05,2e-05,0.1,1.4722038065745402e-26,2.3083871394395827,-0.068218307569623,10.0,251775626.6484375,-0.0027568936347961426,1.233945618569851,0.023974217999528945,2e-05,2e-05,0.1,7.3266286832727e-21,1.7015580289065837,-0.05574731267988682,7.500001022992675,249307244.08671975,0.10344138517975807,1.1769488245248794,0.010454271500952928,2e-05,2e-05,0.1,2.058290158763178e-20
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,290304,0,96768,0,512,0,17.467935848694037,0.0,96768,0,290304,False,3,189,3628a_00000,2023-11-21_12-15-29,1700549129,29.33327579498291,4848.39820933342,482471,beast,10.10.3.187,4848.39820933342,189,96768,0,290304,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",25860.714,2708.99,133.177,96768,0,290304,0,2.714634146341463,10.78048780487805,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.112037567049265,5.112037567049265,-0.056043679267168044,5.0000258535535895,239481384.98752585,0.08145296424627305,1.2194147616624833,0.014950185741162159,2e-05,2e-05,0.1,1.4722038065745402e-26,2.326262575387955,-0.05114669315516949,10.0,251775645.171875,-0.005095787346363068,1.2259073317050935,0.012076769212079341,2e-05,2e-05,0.1,7.3266286832727e-21,1.713753668218851,-0.04010309986770153,7.500006534609332,249307218.03360027,0.13616001829504967,1.2114485636353494,0.008106145443559854,2e-05,2e-05,0.1,2.058290158763178e-20
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,291840,0,97280,0,512,0,13.141822735184974,0.0,97280,0,291840,False,3,190,3628a_00000,2023-11-21_12-16-08,1700549168,38.966363191604614,4887.364572525024,482471,beast,10.10.3.187,4887.364572525024,190,97280,0,291840,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",27490.155,2731.995,136.145,97280,0,291840,0,2.623214285714286,10.792857142857143,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.134002012014389,5.134002012014389,-0.04403474628925323,5.000027543249052,239481386.8195588,0.07907155454158783,1.1935541123151778,0.009008573858778846,2e-05,2e-05,0.1,1.4722038065745402e-26,2.3315921291708945,-0.05020933374762535,10.0,251775658.2578125,-0.0051235631108284,1.1819850750267507,0.01280153968434945,2e-05,2e-05,0.1,7.3266286832727e-21,1.7157931849360466,-0.038029887899756434,7.500001227519393,249307211.758595,0.15287209078669547,1.2117721021175385,0.009218466391951096,2e-05,2e-05,0.1,2.058290158763178e-20
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,293376,0,97792,0,512,0,20.836892916262144,0.0,97792,0,293376,False,3,191,3628a_00000,2023-11-21_12-16-33,1700549193,24.57839584350586,4911.94296836853,482471,beast,10.10.3.187,4911.94296836853,191,97792,0,293376,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",28167.705,2707.479,138.491,97792,0,293376,0,2.8472222222222223,10.788888888888891,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.099783778190613,5.099783778190613,-0.05977596864104271,5.0000093242832975,239481370.3906343,0.06519801542162895,1.2008921831846238,0.016715561668948452,2e-05,2e-05,0.1,1.4722038065745402e-26,2.3257195711135865,-0.05357574112713337,10.0,251775657.796875,0.0044986531138420105,1.207046738266945,0.014397060004375817,2e-05,2e-05,0.1,7.3266286832727e-21,1.703927019238472,-0.05135343186557293,7.50000315219413,249307210.16094065,-0.08269206658005715,1.1972034007310868,0.016626996441931396,2e-05,2e-05,0.1,2.058290158763178e-20
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,294912,0,98304,0,512,0,12.016638226886455,0.0,98304,0,294912,False,3,192,3628a_00000,2023-11-21_12-17-16,1700549236,42.613340616226196,4954.5563089847565,482471,beast,10.10.3.187,4954.5563089847565,192,98304,0,294912,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",30683.091,2720.002,144.691,98304,0,294912,0,2.6868852459016392,10.791803278688523,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.101365207880735,5.101365207880735,-0.05606742650270462,5.000005128289731,239481344.0398489,0.2673764035105705,1.182854202389717,0.011509667990526395,2e-05,2e-05,0.1,1.4722038065745402e-26,2.3233964473009108,-0.05787192918360233,10.0,251775644.2265625,-0.002058550715446472,1.1873161926865579,0.010697373470296156,2e-05,2e-05,0.1,7.3266286832727e-21,1.7023203454911708,-0.05155228264629841,7.500001867934136,249307210.71718937,0.15118696838617324,1.211278274655342,0.012650419302985938,2e-05,2e-05,0.1,2.058290158763178e-20
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,296448,0,98816,0,512,0,11.959616275783333,0.0,98816,0,296448,False,3,193,3628a_00000,2023-11-21_12-17-59,1700549279,42.8166925907135,4997.37300157547,482471,beast,10.10.3.187,4997.37300157547,193,98816,0,296448,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",33130.834,2703.34,150.176,98816,0,296448,0,2.839344262295082,10.788524590163929,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.076344063133002,5.076344063133002,-0.06666927635669709,5.0000029621940225,239481374.68750295,-0.008326806128025055,1.2002887934446336,0.016743361967732538,2e-05,2e-05,0.1,1.4722038065745402e-26,2.3169822469353676,-0.06372963711619377,10.0,251775672.03125,0.0019270330667495728,1.192881216108799,0.01508639470853126,2e-05,2e-05,0.1,7.3266286832727e-21,1.6960592456161976,-0.05716496519744396,7.500001519482223,249307214.40625152,0.20588437393307685,1.2177620843052863,0.009232335572141892,2e-05,2e-05,0.1,2.058290158763178e-20
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,297984,0,99328,0,512,0,15.36579091533608,0.0,99328,0,297984,False,3,194,3628a_00000,2023-11-21_12-18-32,1700549312,33.326502561569214,5030.699504137039,482471,beast,10.10.3.187,5030.699504137039,194,99328,0,297984,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",32523.27,2865.944,154.1,99328,0,297984,0,2.9104166666666664,10.793749999999998,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.0559622190892695,5.0559622190892695,-0.06800816282629966,5.000013150697941,239481362.15782565,0.10811334028840065,1.200505118072033,0.015573218620625084,2e-05,2e-05,0.1,1.4722038065745402e-26,2.3074882209300993,-0.07258735448122025,10.0,242939435.2265625,-0.000820651650428772,1.1992442175745963,0.018230334470251817,2e-05,2e-05,0.1,7.3266286832727e-21,1.6865293614566326,-0.06715102680027485,7.500002085066178,249307206.75703335,0.04684625118970871,1.2132012702524662,0.012302319777569437,2e-05,2e-05,0.1,2.058290158763178e-20
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,299520,0,99840,0,512,0,30.380492256565415,0.0,99840,0,299520,False,3,195,3628a_00000,2023-11-21_12-18-49,1700549329,16.85686445236206,5047.556368589401,482471,beast,10.10.3.187,5047.556368589401,195,99840,0,299520,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",30684.256,2944.944,146.794,99840,0,299520,0,2.5208333333333335,10.800000000000002,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.104503339529037,5.104503339529037,-0.056117352843284604,5.000002751747676,239481348.58125275,0.26082558929920197,1.2162697628140449,0.015836683843343736,2e-05,2e-05,0.1,1.4722038065745402e-26,2.32769525796175,-0.05152404047548771,10.0,238294481.609375,-0.0056781768798828125,1.2078071802854538,0.013166593461232879,2e-05,2e-05,0.1,7.3266286832727e-21,1.7045517235994339,-0.04799807071685791,7.500000909132278,249307211.75234467,0.09740687236189842,1.2245043024420739,0.013000353152671095,2e-05,2e-05,0.1,2.058290158763178e-20
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,301056,0,100352,0,512,0,31.08007173175976,0.0,100352,0,301056,False,3,196,3628a_00000,2023-11-21_12-19-06,1700549346,16.47731900215149,5064.033687591553,482471,beast,10.10.3.187,5064.033687591553,196,100352,0,301056,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",30201.448,2937.935,135.55,100352,0,301056,0,3.0217391304347827,10.782608695652177,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.083141925930977,5.083141925930977,-0.06308374628424644,5.000006661238421,239481320.07500666,0.09429899975657463,1.2292413756251335,0.01657818107660205,2e-05,2e-05,0.1,1.4722038065745402e-26,2.319992533326149,-0.060123325884342195,10.0,238294477.0078125,-0.000988692045211792,1.1988411515951156,0.016030697198624468,2e-05,2e-05,0.1,7.3266286832727e-21,1.6991556271910668,-0.05158430337905884,7.500001152693548,249307210.9367199,0.03590997755527496,1.2426036655902863,0.010146942217124888,2e-05,2e-05,0.1,2.058290158763178e-20
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,302592,0,100864,0,512,0,14.61959555389355,0.0,100864,0,302592,False,3,197,3628a_00000,2023-11-21_12-19-41,1700549381,35.02546215057373,5099.0591497421265,482471,beast,10.10.3.187,5099.0591497421265,197,100864,0,302592,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",30111.486,2960.251,132.197,100864,0,302592,0,2.714,10.791999999999998,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.09470624551177,5.09470624551177,-0.06309184283018113,5.000007112075013,239481328.07266337,-0.09542548134922982,1.238091453909874,0.012220199170931778,2e-05,2e-05,0.1,1.4722038065745402e-26,2.332762707769871,-0.05006252974271774,10.0,238294455.921875,-0.003566041588783264,1.1717474207282066,0.011170994372679387,2e-05,2e-05,0.1,7.3266286832727e-21,1.6988427452743053,-0.05331660136580467,7.500002043161726,249307212.79531455,0.010145345330238342,1.22841177880764,0.012960170013980133,2e-05,2e-05,0.1,2.058290158763178e-20
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,304128,0,101376,0,512,0,17.61937794187394,0.0,101376,0,304128,False,3,198,3628a_00000,2023-11-21_12-20-10,1700549410,29.063109636306763,5128.122259378433,482471,beast,10.10.3.187,5128.122259378433,198,101376,0,304128,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",30898.731,2957.914,133.462,101376,0,304128,0,2.9880952380952386,10.790476190476191,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.068529248982668,5.068529248982668,-0.06744933202862739,5.0000133864154295,239481336.01641965,0.10027837455272674,1.219077606499195,0.013773366625599692,2e-05,2e-05,0.1,1.4722038065745402e-26,2.318419922888279,-0.06248590648174286,10.0,238294492.9140625,-0.006070047616958618,1.19094161093235,0.019017739955359048,2e-05,2e-05,0.1,7.3266286832727e-21,1.6894630514085294,-0.06675451956689357,7.500002272221279,249307213.19297105,-0.04472014158964157,1.1878299072384835,0.019302658807568207,2e-05,2e-05,0.1,2.058290158763178e-20
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,305664,0,101888,0,512,0,13.254192996653282,0.0,101888,0,305664,False,3,199,3628a_00000,2023-11-21_12-20-48,1700549448,38.63514256477356,5166.757401943207,482471,beast,10.10.3.187,5166.757401943207,199,101888,0,305664,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",31830.567,2894.965,139.721,101888,0,305664,0,2.754545454545455,10.792727272727268,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.086281730234623,5.086281730234623,-0.05755824521183968,5.000009496463787,239481320.02891573,0.04935687109827995,1.2239512652158737,0.01004345121855863,2e-05,2e-05,0.1,1.4722038065745402e-26,2.3188717022538183,-0.06180233918130398,10.0,238294482.328125,0.011421233415603638,1.193259735405445,0.017791666098955262,2e-05,2e-05,0.1,7.3266286832727e-21,1.6973610088229178,-0.05893012285232544,7.500000129058089,249307212.4945314,-0.08816397860646248,1.1870889529585837,0.012180514386162144,2e-05,2e-05,0.1,2.058290158763178e-20
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,307200,0,102400,0,512,0,13.539278335018858,0.0,102400,0,307200,False,3,200,3628a_00000,2023-11-21_12-21-26,1700549486,37.8204288482666,5204.577830791473,482471,beast,10.10.3.187,5204.577830791473,200,102400,0,307200,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",31716.203,2856.592,139.718,102400,0,307200,0,3.037037037037037,10.796296296296296,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.102695550024509,5.102695550024509,-0.05066148117184639,5.000001988757049,239481321.815627,-0.08487370386719703,1.2043259546160698,0.0073656305191320826,2e-05,2e-05,0.1,1.4722038065745402e-26,2.314955233037472,-0.0664787705987692,10.0,238294526.296875,0.005923181772232056,1.1856598734855652,0.01721264541685059,2e-05,2e-05,0.1,7.3266286832727e-21,1.7088338777422905,-0.04716454520821571,7.500000055157512,249307203.45468754,0.03444016948342323,1.190015809237957,0.010705028704498432,2e-05,2e-05,0.1,2.058290158763178e-20
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,308736,0,102912,0,512,0,15.165852040580754,0.0,102912,0,308736,False,3,201,3628a_00000,2023-11-21_12-22-00,1700549520,33.766183614730835,5238.344014406204,482471,beast,10.10.3.187,5238.344014406204,201,102912,0,308736,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",32635.028,2877.476,139.184,102912,0,308736,0,2.8653061224489798,10.799999999999999,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.091250567883253,5.091250567883253,-0.06168203577399254,5.000007951421826,239481303.54766423,0.016016848385334015,1.2302719533443451,0.014804703833465993,2e-05,2e-05,0.1,1.4722038065745402e-26,2.331493343412876,-0.05649655237793923,10.0,238294457.9296875,-0.001792028546333313,1.1201013021171093,0.011011541608677433,2e-05,2e-05,0.1,7.3266286832727e-21,1.6944644697010518,-0.059672793745994566,7.5000004535766704,249307212.34375048,0.013446985185146332,1.2086284831166267,0.015049973923015613,2e-05,2e-05,0.1,2.058290158763178e-20
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,310272,0,103424,0,512,0,18.21803096579841,0.0,103424,0,310272,False,3,202,3628a_00000,2023-11-21_12-22-29,1700549549,28.110636472702026,5266.454650878906,482471,beast,10.10.3.187,5266.454650878906,202,103424,0,310272,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",31184.671,2809.121,140.369,103424,0,310272,0,3.08,10.885,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.1044478915631775,5.1044478915631775,-0.057295902818441394,5.00000307863422,239481306.5109406,-0.036514352262020114,1.221972118318081,0.0131599806474739,2e-05,2e-05,0.1,1.4722038065745402e-26,2.323892153799534,-0.05754745900630951,10.0,238294466.4921875,0.000901147723197937,1.18560384362936,0.013668348817571997,2e-05,2e-05,0.1,7.3266286832727e-21,1.710048108547926,-0.043019742518663404,7.500000938338838,249307206.49843845,-0.00775967538356781,1.219324104487896,0.0065550101839022545,2e-05,2e-05,0.1,2.058290158763178e-20
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,311808,0,103936,0,512,0,13.38501428816746,0.0,103936,0,311808,False,3,203,3628a_00000,2023-11-21_12-23-07,1700549587,38.25864005088806,5304.713290929794,482471,beast,10.10.3.187,5304.713290929794,203,103936,0,311808,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",30728.77,2720.364,134.076,103936,0,311808,0,3.847272727272727,10.918181818181818,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.058969052135945,5.058969052135945,-0.06972782388329506,5.0000050837367755,239481324.49453634,-0.03380597233772278,1.2080922037363053,0.02289755604842867,2e-05,2e-05,0.1,2.208305786899008e-26,2.309703956544399,-0.07114238440990447,10.0,238294482.6953125,0.0026725828647613525,1.19153643399477,0.01684944844180336,2e-05,2e-05,0.1,7.3266286832727e-21,1.6898008570075036,-0.06331811174750328,7.5000007291400035,249307212.50234446,0.03631465211510658,1.2188121214509011,0.012957454544721258,2e-05,2e-05,0.1,2.058290158763178e-20
-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,4,0,0,313344,0,104448,0,512,0,12.106526768760538,0.0,104448,0,313344,False,3,204,3628a_00000,2023-11-21_12-23-49,1700549629,42.29742455482483,5347.010715484619,482471,beast,10.10.3.187,5347.010715484619,204,104448,0,313344,0,-23053600.0,-449974100.0,-254662066.66666666,18001.0,0,0,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",31625.817,2716.813,134.847,104448,0,313344,0,3.1950000000000003,10.99,"[-23053600.0, -290958500.0, -449974100.0]","[18001, 18001, 18001]",192.0,512.0,5.069921656697988,5.069921656697988,-0.06848091036081314,5.000016014210939,239481321.89689103,-0.13477386757731438,1.2327179253101348,0.020260586990960405,2e-05,2e-05,0.1,3.312458680348512e-26,2.322084590792656,-0.056289151683449744,10.0,238294473.625,0.007055938243865967,1.216262611746788,0.012614866029640126,2e-05,2e-05,0.1,7.3266286832727e-21,1.6895857460796833,-0.06161515675485134,7.500000614125075,249307211.87734437,-0.12184494659304619,1.2379924699664115,0.013697514353981432,2e-05,2e-05,0.1,2.058290158763178e-20
